8690 26233
3617 3691 657
1391 1780 940
7327 313 -392
4347 4259 -231
7393 2879 400
5048 295 34
5091 8406 -175
5181 1834 -733
597 381 -390
7839 3535 -357
3055 5911 -734
5231 2524 530
3607 7814 -802
6035 4558 -357
7682 3869 -486
1957 4850 370
4199 2703 -331
7709 3579 -447
1436 5785 -925
828 4027 -455
960 2069 72
3883 2993 894
6010 4511 -979
6030 7762 -171
1910 6800 -12
7673 2131 189
3805 78 -873
4557 3143 -661
8267 7804 -859
2012 2935 -182
5035 4972 -743
4445 1304 756
6932 639 925
5332 1323 -801
5217 3175 931
2904 4380 -718
8586 3113 294
158 7436 -221
852 7866 95
8019 6792 -690
7099 1470 714
1626 418 560
90 4637 -389
1709 7000 -909
4063 6010 959
906 5715 -238
5424 8680 -205
2313 1630 852
3812 1801 -294
6144 4976 449
7704 182 -233
1621 6910 -71
124 6715 -513
6057 3253 615
7630 6280 889
3273 4566 -760
2304 1050 786
4439 2136 666
7480 7246 -752
2009 8275 -5
128 5322 938
2194 4111 480
5586 4637 -562
218 1464 -980
7685 1841 -897
3819 4967 885
6457 7150 -638
1567 7115 412
1163 5349 -332
1 1226 710
4364 1917 -268
5041 8455 304
6943 2510 93
2921 5547 -94
4423 7812 -652
8300 287 -749
2890 825 924
2717 571 637
3957 2603 947
6983 3330 643
8580 2275 -240
2562 7516 -493
2205 2274 224
560 5816 788
1911 502 823
3146 2882 665
5673 1893 592
7393 4386 -214
4537 6037 -213
8394 2264 -582
2610 5794 360
4382 1759 134
3887 7145 809
2667 3313 -706
2651 5110 -626
4709 3868 -833
5193 2641 653
698 2536 -827
1166 5953 377
980 7777 -787
6724 1325 822
966 1508 366
850 1008 -980
5425 6610 23
2717 6915 198
5037 6283 243
7666 5922 250
2812 2946 -379
1994 1543 323
7315 4155 -522
7036 6868 -624
2464 29 430
687 6214 -249
5188 7623 -552
2910 6017 -177
2886 2792 -806
6336 3603 -32
3500 4708 614
8024 8439 -226
3111 1643 -290
3987 4516 73
3565 583 709
8687 4436 -304
8462 3981 -103
3215 6943 380
6598 4653 -699
6662 3734 199
996 8197 541
7714 58 -809
8407 7516 -262
7659 5912 954
2586 6587 462
414 1895 -951
5965 6173 949
3305 786 171
2599 2557 -443
5220 7503 -244
3131 963 -595
3589 5255 998
494 8635 -928
693 5748 596
4265 8593 -951
2303 6954 410
3975 4918 -879
5917 917 119
1298 5112 -583
7809 6696 178
6969 7794 178
4938 1187 397
4997 2500 -574
1423 4106 -325
70 3406 -930
1291 3599 -94
4988 2051 -768
4937 6865 -36
1725 4289 -250
8097 6271 -467
4036 6303 817
1311 6847 -325
512 705 -413
7740 1055 720
1474 2004 -57
3492 3519 43
6121 5139 -507
5813 372 324
7992 6601 -223
1886 4329 -428
2258 8457 -205
8564 3065 609
4717 6240 864
3604 3438 -202
7525 476 -3
422 1223 185
3926 7566 809
5429 5782 -783
3332 862 378
4648 5578 909
3084 6202 71
2832 5185 -191
2179 3560 -280
976 7552 -144
5115 6522 -765
1076 4134 -521
2333 96 53
6811 7288 944
684 5432 -588
1142 4353 -989
4458 3712 -129
3126 3849 -156
8431 5695 626
3296 4827 -921
4074 4383 -928
6339 7566 702
855 1813 -936
1598 5719 -753
2549 413 -753
859 5242 -298
7957 8169 868
4983 7867 -862
7282 5035 -761
3876 8518 -258
1800 1359 -964
727 3024 -129
7323 2780 -565
2333 1624 -232
343 2423 310
6603 3818 375
6849 8314 -805
343 5977 322
42 1860 842
453 1931 192
574 7981 -929
2034 1606 -849
6241 7965 151
6288 4370 -368
3142 3252 -45
1139 3148 -935
3649 734 249
3912 7208 -217
6479 5492 791
5199 3284 -54
4782 6483 847
3782 5103 -53
7270 3161 -862
3454 916 -982
2282 5032 -261
4242 2107 943
1093 5680 849
2911 62 859
2937 4992 202
3164 1352 -459
7588 3944 566
2176 4948 831
1735 2414 555
4451 940 183
920 4870 263
5217 6288 240
8362 7931 -284
8582 7444 -494
4553 5264 -848
6080 6982 761
2828 2583 357
1527 2488 -137
2795 8126 -976
3645 8630 42
2718 5536 916
6602 7624 -87
2564 8616 -877
4194 1075 306
8076 1009 399
4836 7021 581
914 1321 381
2981 8077 803
8082 8610 947
6214 7740 392
4548 7046 -779
4346 1611 528
7139 5690 -672
2674 8295 -34
2613 5048 750
3663 6590 414
8655 5437 -308
373 4880 -62
1378 6099 958
4879 1154 403
4184 2840 -773
1161 5935 361
1582 401 191
58 4555 -361
7136 6432 304
7468 8368 -114
6412 8091 -938
2981 5128 -822
8064 3668 -341
3825 8002 -577
2255 4637 -812
6332 3900 549
3723 8179 808
3065 2869 -10
3964 1376 -129
4906 480 876
7148 4758 -306
6050 6084 -169
2625 2472 -950
6791 7076 565
5305 4629 -815
4283 5683 837
4809 6774 887
3487 776 -749
608 709 -744
2904 6336 -588
7176 5817 -47
2455 3567 881
7959 2565 629
7534 4970 -702
6444 4935 27
2851 4492 474
3165 5495 -393
2816 2669 495
3755 335 389
2442 2201 549
8330 1061 818
5552 6687 -444
3879 1835 108
1258 940 329
5692 2178 184
2323 327 -476
4609 4827 -28
1365 4466 -462
1741 4610 -564
4190 8316 874
2362 989 119
2177 8497 -542
5068 6129 -914
1498 8163 859
6466 8243 815
5954 3694 -624
5379 4574 111
7319 6347 308
7674 462 -381
5981 1810 502
387 6932 860
4018 1871 96
1884 2567 -961
5090 1806 166
8296 6333 -952
1958 7724 316
4579 5314 -31
5884 1227 862
4908 1957 -98
1044 7315 424
8027 1370 263
4619 1096 764
256 8589 -75
4530 5202 837
8580 213 901
1018 7333 -221
3074 5244 342
296 6095 351
4061 2314 -353
249 3381 -708
2319 609 170
983 1400 -276
1706 7993 -627
3844 5185 -14
5611 3769 290
7933 8521 -367
4372 2464 -892
4837 4049 -826
1808 1180 -83
7591 8230 -142
805 8016 -599
5966 3530 467
5398 1952 -318
719 171 413
6119 7458 -480
1617 1705 -139
4370 1482 -198
3304 7329 -769
2653 3494 592
8319 3517 -632
6953 1763 987
5227 7718 142
6133 4927 -574
1263 3900 761
5499 3736 67
1835 6091 -942
4399 828 66
1062 4634 320
8048 2005 -743
8531 2954 568
4093 6018 -513
3420 6711 -894
3528 834 -244
5384 5224 885
1318 6317 477
4894 5888 764
2899 946 -571
4504 1592 25
6667 7711 758
1641 3663 -47
4426 452 -336
7196 5811 963
703 4214 -204
2129 5394 -45
4757 4824 -969
1572 2909 499
2927 7591 -725
178 3878 720
1817 4333 275
2408 7880 -12
7592 8293 697
6243 7687 194
2514 1443 754
7403 8578 905
397 4179 461
1533 6774 -639
7414 2792 -780
3038 8086 391
1664 6687 -757
2898 333 -802
7066 1572 41
5979 1205 -380
5957 8105 -963
532 3392 -336
5068 7628 293
8503 8131 -359
677 6354 326
5826 2973 11
1667 3533 -501
1936 7839 -665
4067 8172 874
4367 879 -120
7542 7119 -570
6471 4428 -599
113 6389 -146
2434 4956 715
1632 2010 416
3044 4281 91
377 544 775
216 8614 47
3797 1041 -159
45 8116 -767
4234 5250 305
4460 5624 71
559 7095 338
120 1403 -896
6566 7857 948
6518 6894 75
6019 4180 -233
4375 3726 739
2852 578 -966
549 4124 -886
3673 4184 974
3473 8561 779
2036 5925 -916
853 1459 9
8418 2999 -93
1880 6843 584
2225 8494 -742
3740 1610 96
2881 3359 -576
8686 1207 57
3849 6183 902
5480 3719 826
4829 293 895
8254 6558 2
635 5232 -826
4080 923 367
5234 2557 -967
3787 7467 -62
6679 248 667
8030 6980 -384
3998 5063 389
2935 8546 259
4800 6351 354
5548 4431 718
4077 3079 -369
4099 3366 -615
7111 3289 830
5796 294 890
6941 4110 -69
7647 8350 234
1640 1939 -820
7143 1542 -570
4355 5490 -576
1024 2427 -691
2082 4296 872
3011 3556 -24
8647 5221 643
2039 1767 115
2023 8311 -765
297 6286 -636
4197 6236 -447
6975 7162 507
8023 8163 722
7919 6905 -865
4135 7422 -623
5974 4675 -279
2250 2139 -847
2311 3056 855
5899 7885 -547
776 1388 -258
4478 860 187
4548 2783 722
7291 5923 825
6860 836 681
4683 4196 -854
7575 1989 -750
4894 5308 260
5476 7800 28
8174 4129 -678
988 6810 -877
1966 8196 664
575 3237 18
3562 5832 21
5956 2649 787
5792 5313 172
5838 2284 -258
3676 2157 359
3779 6080 -63
3195 4345 948
7014 3397 -769
2640 7859 -878
110 1448 380
1672 4050 258
5862 8194 1
1793 1830 168
4944 2035 -942
2935 5058 -359
1506 6960 343
7772 8507 -742
5058 5297 175
4064 4390 54
6932 27 383
632 7744 -324
386 1862 -953
7519 3047 -922
3254 2137 -940
1047 7241 -258
8381 7545 449
1018 7840 134
4812 813 -630
6563 3658 450
2679 524 862
7556 643 -102
306 4027 172
1852 2185 772
2701 2398 119
6621 5653 -251
6188 8388 -566
5090 6243 -584
5157 6810 577
3262 7318 -287
4597 3992 142
6383 3410 -596
4102 7535 236
2767 7990 243
6806 921 468
4441 2390 420
1778 985 -447
2479 4522 -832
3403 5703 481
4776 8529 -925
3152 6786 -249
2187 3877 644
3183 5523 135
7836 3247 -756
1111 2423 -83
3354 3506 -306
2891 7929 -931
6853 3298 781
7437 2258 690
1964 7589 109
7901 1438 289
5209 6754 485
8621 2017 658
6474 218 603
864 8412 73
6419 3807 -555
4271 6403 -664
3381 108 -790
1177 2459 -982
220 6318 130
6683 6678 -348
571 2260 -470
2633 4241 58
8012 7380 706
8180 3764 -403
2626 3353 262
6607 8580 565
4474 5901 -848
3122 4480 -305
1291 8124 -939
4921 8245 642
5989 8675 861
7109 4371 134
3580 8433 64
4757 2800 651
4630 16 -805
5399 2395 64
2278 2056 -503
5903 6612 682
220 5291 142
2229 4841 319
4950 6084 -561
3054 2587 566
1104 5064 284
388 6812 -698
2874 6705 235
4826 2877 819
4137 7171 301
7465 1785 560
5511 1962 -826
691 4224 661
1946 810 399
1877 3826 102
3874 2716 -865
3221 8208 691
5666 6559 -308
1387 4851 186
3119 555 775
1835 2554 -122
5716 1114 -689
6992 5839 -566
2999 3833 -644
55 4151 850
6955 1059 -427
7578 2461 -187
4540 420 -592
6301 3667 -459
1446 5158 894
8267 2038 562
1761 7589 734
6309 7371 -876
6959 6375 10
8405 2462 -513
6202 3716 -513
1995 6136 364
3579 7217 468
4825 7366 414
4360 3832 -552
5910 8181 -349
8666 6400 38
2684 2614 494
6203 6008 419
5546 8067 -514
2943 2946 -617
6717 5225 593
645 7302 -870
369 1554 -904
5964 1276 -86
2371 1062 -787
1403 2996 558
2760 765 -414
4349 4868 601
7769 6766 -730
4192 7815 -319
2306 2273 -312
4405 7846 -459
4082 6182 955
6070 3643 -382
2973 4896 -761
17 4238 -408
3263 2410 -396
4519 4791 596
2116 8606 633
1376 3014 417
544 956 162
8029 816 136
4802 8486 -237
7755 5645 -954
2838 5333 -817
2412 1234 -507
1053 7243 -132
6100 3982 772
1399 1888 727
924 6265 -867
1646 2962 -296
5447 903 188
1332 5774 -875
625 5909 167
7843 2143 -181
6136 6751 707
3529 5102 -221
1971 6636 -770
3618 1702 -503
8549 2797 504
1481 37 -649
6174 6332 -882
6734 753 621
2777 4899 425
2286 5015 222
4175 6813 743
6460 4353 868
6141 7955 -659
4312 1105 766
4265 3343 -984
4337 4500 -696
2627 3213 504
1760 3539 -110
2738 6121 -790
723 2602 761
7826 2605 -94
1524 6894 78
7098 7163 660
5517 2492 -204
8090 6281 -171
6729 5626 -568
6102 2668 394
1586 5683 337
6009 6839 305
8148 8581 309
5901 1174 -366
8371 2029 -477
4593 3079 909
2897 4934 -687
7870 4450 235
7995 7253 -720
1108 4030 663
6842 6032 -107
2973 6466 -522
6116 6612 618
6023 7001 -160
5319 8088 -258
677 3430 -415
1811 4192 799
7006 4979 -796
2660 3630 -752
4178 2403 -277
3483 6507 911
3925 7726 -435
3995 8452 -272
3473 374 -303
3605 2971 751
7661 1813 816
3250 8357 -768
190 3692 609
5672 7829 317
923 2165 517
2650 842 -175
551 8064 526
5204 3553 -740
1782 688 -353
7063 4029 117
8028 6290 578
5023 2877 -626
7870 247 162
2594 1617 -39
2931 4238 -118
2730 2890 702
2488 3225 -252
3009 7650 283
7877 3608 -603
6085 5893 783
2730 4605 732
2047 471 -20
1090 1304 935
7736 2114 685
3266 1995 151
5346 1997 40
7677 3377 694
1888 6545 -417
28 2240 231
2519 8479 -847
5799 7874 489
2646 2336 684
5644 247 -800
1232 488 -582
2619 8465 -920
8269 4165 -786
6324 8373 -836
2961 5491 390
1279 4991 -716
197 4356 -295
7048 7745 841
3693 2094 -4
7355 1972 -303
4762 5102 805
949 6425 -918
892 787 752
5196 4309 -293
8450 3550 -165
3029 1599 -875
891 7819 -872
6319 3432 -17
4871 8480 -249
3467 3092 -632
1806 6901 484
6046 2711 325
6866 5939 788
526 7386 464
7397 4701 -676
486 3922 337
4102 2541 156
3423 8069 -867
6967 6812 -720
1817 6809 197
8624 6958 456
4971 7148 -170
3434 5390 603
7454 3345 -359
2634 3373 -952
2319 4043 26
217 8453 -576
4241 8125 -807
2984 4068 853
8647 3733 863
7784 1581 395
3222 5567 536
1261 4179 -381
2736 2332 417
5981 6795 -986
2130 4565 -906
6235 1201 -924
5055 7243 -713
2569 8073 448
4803 6351 -595
3823 2764 -465
3877 844 -590
4774 7473 152
6251 442 -734
1181 4695 -743
4810 4851 -762
7903 3891 429
3930 1387 297
2779 8491 188
3695 3105 -56
6687 325 -139
7624 5952 -478
1006 7128 -132
7446 1743 119
6496 3374 -208
2555 7802 286
1903 4556 658
3784 6186 -632
7688 2007 966
3898 5696 766
4553 4391 591
2425 7416 -855
5618 3249 943
3115 7765 876
8263 5758 -754
1020 501 208
8498 6986 -834
5505 1493 330
3463 1901 412
3984 1566 120
614 2229 -194
8313 7764 593
8195 7640 -442
5743 3282 -700
232 6699 -173
2477 3217 350
5965 6617 898
7925 3545 294
4436 1684 -113
3078 6233 977
7775 7432 548
3353 2792 -777
6425 2917 849
1804 587 -716
7867 6828 -256
1606 2715 -801
7563 5018 -303
2754 3454 -256
2634 5756 -489
2948 2265 534
4414 3357 870
6793 5714 -32
7643 4961 674
715 2571 -190
5620 7917 462
4219 2950 -340
7423 476 -625
1709 8505 372
7021 5037 799
4717 2911 -285
4003 5566 456
5334 1080 680
1918 7357 649
3077 3340 36
2166 901 -929
4224 3124 383
3711 6395 -659
8054 6433 992
1400 2775 25
8553 4927 534
6953 3341 -641
5282 8660 524
4077 2889 184
2438 970 427
4840 3654 398
1302 5407 -576
1269 5141 -429
1639 6192 544
5277 7907 -664
84 1957 318
6406 2350 859
3153 7323 -206
6983 8543 -589
5052 4066 779
5035 707 548
1537 3897 -621
4893 298 -910
3574 4133 469
1518 2227 496
8473 5259 212
316 5021 -421
116 4539 156
2965 7066 278
7171 7762 -999
4577 8153 935
6257 995 90
7623 3964 -325
8215 6231 -246
8152 1865 -464
5812 7944 -473
6782 3149 592
2503 1497 -75
2995 2392 696
1183 7067 -34
5858 4633 600
3592 1426 -867
1344 3803 140
3268 2296 -313
1268 7749 -728
4732 1849 -732
7074 1855 30
7052 7697 -58
6513 1855 421
4249 7349 -398
8428 2127 384
5706 4079 -529
4521 2537 -429
6664 3350 234
3616 6353 -539
6685 426 562
7784 6843 430
2095 8273 570
4916 7764 846
4131 4962 321
4635 5744 609
5728 4767 550
287 5652 614
2767 5351 295
6329 5959 222
7770 1531 -344
6456 7112 -923
6858 3403 -734
5595 2359 -47
5378 6954 914
5812 8337 331
1561 1506 -74
6513 4899 -700
1484 8443 -775
5300 2429 220
1595 4505 -995
1741 2268 332
4885 3533 794
8175 7273 461
2209 2282 404
724 6337 -913
447 7706 -423
3469 4274 -960
639 1991 -736
7356 1047 436
6223 3874 -413
7862 7584 -715
3585 145 -616
2998 8673 50
4344 7494 458
1588 3561 -559
971 665 459
3533 8061 -492
2549 4613 -288
360 2038 -710
5813 5089 227
4201 335 -346
2750 266 661
980 1940 213
1219 920 416
948 188 -834
5174 5273 306
259 7625 888
7038 3694 -890
5088 5770 -221
44 8690 289
8336 2770 671
3709 120 948
3651 1407 193
5160 1924 213
5912 55 -990
6603 2077 -205
8383 4297 -388
4859 3339 479
541 4531 88
430 5421 959
305 4760 934
2546 716 -335
7604 2657 -777
1187 1776 -140
632 8174 -767
6097 1816 821
4833 3174 681
3893 7395 272
7200 7968 742
1967 3476 -42
2540 6219 -611
4943 7598 659
6073 6323 -225
6814 7042 -463
6143 4790 563
681 8664 -491
4302 3926 241
8148 8344 -721
7442 8362 958
5119 8006 546
2945 6988 304
4146 7627 502
3137 8002 -974
2318 8588 -984
4601 3829 646
8517 2219 815
591 2621 -261
302 916 874
1650 1550 34
7082 8527 636
5500 4875 593
2864 154 783
3057 7047 -58
4227 1319 1
8635 3317 386
4689 5311 818
1726 1973 878
5872 6149 355
6267 977 81
2380 4587 -634
8658 1824 -783
2696 1248 -409
5832 8219 526
3637 6075 -997
4998 5906 -525
3816 5731 -894
531 5135 762
8626 7066 -426
7209 971 902
6602 8550 -940
2800 3322 -173
2880 7767 411
8114 5147 831
6593 2874 -542
2493 7814 -627
248 2615 148
1054 6536 245
828 7201 15
2930 8632 -737
2262 7187 502
8119 1624 -523
5438 2670 483
920 7023 -415
6953 5301 -843
7803 5443 -21
6127 2621 -144
8592 836 5
1017 4302 -39
2890 8547 696
867 2648 727
1842 8444 -625
6128 5324 704
6609 28 -955
2539 7545 14
7708 2968 264
2086 1068 994
4930 5839 435
2260 4304 505
3194 3795 -334
7040 7375 50
1951 2608 -450
6228 5439 -757
69 8496 -530
5592 2519 379
3649 7408 379
2256 8283 609
7235 6706 978
169 5228 537
790 2541 -693
5456 1971 -381
3104 2582 467
5178 3524 957
7298 1221 889
1286 7649 -587
4488 3141 86
2057 7172 -687
3198 5101 -544
5800 2573 -23
7490 464 -859
8389 6879 -402
727 4180 -361
7611 7848 -949
3724 772 213
6472 6081 110
6917 769 -266
8445 2491 386
2758 1112 211
5189 8015 -722
7208 5030 224
749 6013 -350
2813 1367 453
3566 322 -48
5263 1202 299
1497 7664 422
5661 5879 341
877 4498 598
3430 2184 502
1864 6783 -293
2874 8189 -554
6190 4999 362
572 1138 -562
1883 5761 -928
7410 2840 -709
8381 2797 453
4136 2544 421
3296 4274 -954
829 4614 -674
5641 2419 -51
3237 1588 -162
5885 5122 405
2699 1107 -75
8410 1998 -243
1737 8217 -920
7442 1561 -845
8583 6617 -433
6307 2727 996
3611 4073 375
7457 7322 199
5941 1531 318
6307 1244 -979
5979 7650 62
2133 3753 -730
4839 2401 -705
294 7227 873
6997 2749 -329
7289 8238 -592
4799 909 792
4608 3215 607
7842 5354 36
1858 3219 -243
2971 955 258
5321 498 -620
7604 5992 49
3346 5875 -525
2834 1523 296
3086 3822 -976
5618 7337 -74
4282 7514 -427
3483 6085 -845
3329 3849 -975
7127 4165 -412
4707 2766 556
2030 871 152
4973 6151 -131
2227 2615 404
4670 1983 -431
3734 4862 -438
5191 196 390
5243 6993 -357
8135 3235 998
214 8550 -382
7054 959 -832
3026 6968 -79
7462 4679 940
5201 2441 -484
4236 7000 679
7952 1255 329
233 354 428
2259 3397 528
8471 7672 543
2252 7375 459
2290 1694 472
1707 1449 -873
6447 3902 -79
4796 7577 138
7737 1929 298
737 5575 -26
4182 1544 -401
2279 3217 662
6294 6501 323
3252 5767 -7
2098 5360 350
5174 3931 250
7475 256 -808
58 7923 27
4983 7364 -964
3954 1920 -307
3594 7693 800
2249 1902 540
7529 6093 -296
5880 7621 -264
1127 474 -503
4494 2472 687
4343 1936 -852
4649 4151 420
7087 6563 -664
3107 1658 -143
6241 5827 -517
8400 2778 -565
3791 4151 624
31 3774 -404
2778 6674 -121
1768 5785 -127
1244 4277 632
7641 8503 886
2279 4300 442
3936 3924 -506
1292 6253 -570
6089 3326 -951
7350 4789 -346
7129 403 105
1007 5382 690
1104 5310 307
7630 7234 50
4900 3507 710
3394 7229 261
7766 587 78
5130 4197 375
6403 4748 -966
8115 587 -195
4783 4088 165
8511 5335 -858
3924 7704 -443
1286 2704 -27
3337 1567 136
3774 5016 929
6475 1425 -84
3119 5985 -89
189 4666 131
7639 7640 826
4865 5815 -637
4657 7795 -799
7313 227 -580
464 3766 239
2086 4763 -647
7363 3907 -149
6607 2556 169
78 867 626
1823 4961 740
3666 3332 -776
6920 1998 698
152 1327 703
518 5990 272
634 3948 556
4627 4856 305
618 3816 586
806 5457 356
48 8665 924
7299 5710 45
8175 984 -333
6770 5738 -855
6999 6105 -788
2797 7730 -137
4448 7098 990
3154 3096 760
7503 2117 395
5726 3017 -470
4771 3191 -190
4465 6451 221
7707 1198 -108
8320 4422 13
7025 8405 -686
5219 8448 -395
1237 8190 599
8380 4131 520
1672 4851 53
5894 7218 920
6219 1271 556
2099 3283 30
2498 3003 -202
4432 7834 475
583 1403 787
365 2640 -501
7233 178 -572
2445 2703 -466
708 495 -606
4256 5703 -969
5421 7799 355
4274 2655 753
5013 5531 -813
6214 3731 -550
2845 2270 -294
1405 2438 455
5804 3751 238
1782 5430 855
998 4581 400
7393 5788 -845
7549 2196 -754
3239 7655 538
2126 7799 559
8226 1373 -224
2341 379 -562
1060 1232 -929
6407 1968 -764
4054 2662 -464
613 6901 -877
5732 5667 127
6795 1919 -551
2843 2123 -839
6133 6173 767
5069 5790 660
6578 7768 827
3628 3575 443
2789 7698 319
2638 416 979
4595 2510 590
8305 5785 548
6290 8569 207
2699 116 -72
6135 2588 -419
3559 258 219
2496 6888 -569
4926 3625 -582
4805 7880 -939
3864 4804 948
6528 1546 -877
4027 6069 -470
2742 5827 320
2265 5810 -597
3526 2037 -473
395 6325 -409
219 5269 228
4506 900 -647
5735 1565 -392
1710 7777 -189
2142 2329 -658
8525 5546 -518
5463 8057 175
4327 3125 -504
2755 5385 913
4658 5829 -458
5150 8423 -725
1924 2837 754
22 7980 -99
4622 8647 321
154 5630 -471
3884 1851 921
1666 5642 -842
2217 7640 229
3823 3749 -658
7888 5365 307
6788 7210 -913
1545 5892 394
5234 2447 515
765 3049 -890
7495 1787 973
3720 461 579
7316 5888 -715
1637 7621 501
8120 8367 -178
1648 4897 495
3299 2213 -355
6613 2059 -831
6071 3900 -359
5003 8180 893
6013 7460 846
8170 8068 -986
4157 3857 183
3582 890 575
5313 2530 -252
1346 4803 477
2791 7540 -639
6294 6825 350
4791 8348 -879
7322 1075 204
290 4123 447
1616 1584 951
5806 1959 -768
5404 2853 843
4187 419 480
6361 7319 -842
4835 5479 -774
2488 929 -844
5478 7758 952
7930 8075 -242
7854 7689 51
6055 8684 -831
5848 8180 -450
3926 5214 292
7212 1677 -585
2842 6120 600
472 3967 125
432 7398 7
996 4566 440
676 1650 355
1942 7284 -568
4283 3247 173
3738 5372 11
6876 5902 417
5675 404 -926
1278 1412 -582
1933 2135 524
6031 7731 421
8043 4156 -43
5510 6262 29
3292 7429 -268
4727 6404 -158
5898 6427 52
3203 3001 -768
2596 645 523
7430 3863 -827
3245 6301 801
2784 7819 21
1695 2472 -934
3434 2752 -216
5677 3536 -521
6565 8321 -757
5766 1702 664
3627 5802 -184
4633 1813 113
195 1555 687
2441 951 606
579 2041 493
2486 7018 -220
7338 6972 667
4715 4482 -824
6800 8375 98
2566 8309 -283
8291 1348 270
2932 8092 -646
7248 1118 -773
156 4985 724
6406 7527 -989
6220 5166 -833
6720 1361 -341
1100 1368 347
4455 1060 -939
6428 3105 245
3496 5435 852
1451 8679 38
1057 2820 -999
8328 5568 531
8353 3038 -500
7948 5591 545
7427 723 -677
7173 1249 -445
1413 8607 203
2300 3444 -407
114 3125 -203
2495 142 926
5394 5589 451
5363 4179 329
2805 1384 98
5932 3094 987
6909 1638 -223
4937 5468 90
4731 6081 414
4897 61 -590
7324 7777 -294
7276 1287 -319
3906 8214 869
297 2330 511
1814 7854 -827
6065 3090 931
397 6293 818
2333 6990 -334
2112 5757 626
8256 6207 -254
1598 3048 987
3620 4328 956
4914 6452 965
3867 5324 165
2068 6226 -269
3637 3851 -266
4979 830 -772
4998 8669 694
2310 7515 460
5467 6778 -833
5134 3814 446
594 8347 451
360 8402 13
8349 304 356
2675 4006 130
1059 6894 -940
4886 6894 268
6799 136 -406
7382 5911 716
5450 2962 -192
6819 3134 -570
4736 8495 71
8275 1046 177
667 3085 143
8001 6598 926
3902 3826 -984
8484 8577 972
6011 5204 -201
8289 6975 138
277 1700 -718
3661 5305 -901
5329 2283 701
899 4555 729
4692 598 660
7657 5348 -355
112 139 -331
6781 2600 -539
1788 7808 -602
2067 5679 356
2395 6838 -1
6748 3918 -846
136 2398 -569
3646 6746 -314
