18
967 1786
792 151 868
250 313 162
240 706 188
12 415 753
60 183 142
191 244 433
828 369 281
267 412 5
429 483 112
508 784 750
657 58 753
770 695 647
117 760 403
589 144 394
160 816 503
393 260 78
845 553 666
640 744 555
121 604 818
287 710 227
310 702 17
366 727 300
627 703 608
805 604 724
54 331 17
841 701 246
253 155 100
549 441 615
362 165 21
255 90 276
734 788 634
841 576 764
740 225 347
475 424 221
171 769 28
381 539 468
840 604 103
510 256 80
800 234 865
187 402 688
537 539 983
577 776 1000
13 604 214
352 41 775
61 704 272
509 726 7
299 716 354
634 878 188
292 427 223
736 251 362
375 584 628
724 455 247
593 602 634
749 519 350
760 18 560
110 428 262
250 105 137
866 143 158
366 262 124
492 434 187
504 629 377
46 846 815
270 440 89
516 357 931
661 725 283
633 276 951
730 722 952
865 318 470
594 193 551
765 589 773
747 173 680
220 582 329
343 349 558
379 120 493
16 840 950
761 619 480
569 205 325
627 119 355
153 656 438
789 738 470
762 566 919
793 746 234
751 622 159
801 789 976
504 523 430
679 54 54
501 531 491
206 312 187
391 143 672
517 829 429
747 856 93
485 747 304
475 558 880
513 748 863
685 642 836
26 677 228
656 49 760
138 642 916
420 859 603
627 799 467
533 832 239
321 42 637
328 320 502
501 841 105
202 669 785
794 448 343
755 197 287
832 808 286
328 418 858
874 217 561
313 11 98
707 636 267
630 136 567
43 409 347
95 327 458
231 628 289
693 765 421
609 198 927
724 521 99
658 234 831
98 500 262
141 513 889
365 128 294
434 326 813
845 546 507
602 601 90
691 95 462
703 818 551
531 109 801
408 111 283
866 348 768
715 539 794
374 4 996
788 379 59
725 10 550
614 238 341
488 868 972
601 823 177
629 209 373
728 285 491
615 817 581
505 743 767
337 585 674
709 59 223
698 403 511
318 377 443
252 497 586
416 193 333
209 851 718
796 355 363
150 570 83
58 268 674
54 108 770
809 838 618
129 669 239
213 125 699
610 664 293
79 544 615
596 79 829
821 671 551
816 649 5
840 53 488
833 33 851
175 463 72
842 164 854
627 788 664
748 311 487
420 272 625
68 744 315
758 624 563
659 392 752
381 124 971
113 789 735
346 239 653
211 826 610
558 244 975
206 635 821
70 577 205
394 840 289
8 211 991
233 402 244
144 426 449
546 156 332
185 7 601
305 150 420
508 103 942
388 757 59
1 172 259
598 572 922
453 486 2
844 866 42
301 280 250
699 280 959
581 736 724
843 229 444
411 668 545
654 68 713
440 296 656
323 217 961
688 186 959
425 533 84
402 723 282
43 147 274
831 781 213
114 670 442
470 835 10
818 752 275
126 453 878
114 566 635
519 243 268
266 109 866
647 687 446
801 401 13
318 7 161
94 118 297
221 35 531
221 783 592
309 560 432
522 493 231
586 258 556
105 681 381
227 128 519
21 472 98
300 397 736
88 45 691
649 764 131
501 235 211
398 117 276
720 523 256
22 143 225
717 448 42
52 403 486
829 396 801
218 125 90
699 698 965
261 52 39
78 342 719
841 13 494
582 173 412
547 425 184
671 742 867
334 489 327
712 320 762
653 78 72
548 278 277
267 37 834
853 403 774
359 24 542
424 208 302
712 400 23
635 114 453
179 45 569
846 718 216
254 172 220
830 560 148
360 593 538
164 13 358
625 459 368
667 415 750
350 321 618
186 354 332
198 107 749
109 572 987
467 446 29
774 508 577
540 345 751
334 254 809
749 33 311
53 310 205
318 403 340
200 818 120
320 39 3
75 300 207
713 381 241
663 255 585
6 448 726
839 582 14
177 456 433
462 369 963
127 100 302
123 458 713
137 117 949
753 276 528
603 408 764
205 873 470
194 80 578
168 715 567
366 358 950
651 234 859
268 502 337
871 93 208
563 774 224
367 186 259
385 39 812
758 527 896
781 687 646
663 760 873
388 15 970
41 716 875
437 43 879
449 676 961
212 407 338
520 625 450
56 811 958
866 848 260
564 561 74
98 251 901
265 800 666
358 506 626
869 351 341
471 149 56
730 697 931
42 399 296
354 784 617
506 668 439
340 402 893
4 411 792
846 596 265
245 488 531
159 489 623
351 471 909
622 198 316
731 227 47
542 480 632
728 172 740
747 639 674
75 811 843
14 624 608
235 187 105
703 505 302
311 730 511
618 766 272
564 504 743
464 628 595
676 84 780
400 462 641
747 438 347
386 731 122
474 802 511
308 728 273
383 800 207
428 466 578
477 870 206
524 639 187
8 79 234
40 90 216
369 21 603
354 523 545
421 179 906
873 198 424
124 273 2
540 659 491
344 633 233
707 436 219
672 562 975
808 1978
169 712 776
617 691 112
160 387 246
619 154 273
9 660 236
312 785 320
250 477 526
749 628 681
531 26 843
36 460 620
203 596 873
27 324 532
276 704 808
728 305 210
732 56 383
164 184 817
758 542 442
126 245 198
122 551 302
653 23 226
18 124 139
797 85 568
490 189 254
128 257 376
566 278 686
642 358 470
528 416 895
649 392 492
803 737 802
4 449 336
505 663 568
202 760 874
529 579 219
761 414 871
184 805 627
362 416 365
469 71 16
752 714 695
531 584 445
493 375 75
437 555 762
129 24 873
84 208 285
51 615 687
257 336 807
316 766 346
577 147 130
611 308 827
781 188 144
561 651 517
759 354 257
524 391 625
641 619 289
53 137 824
484 401 59
552 473 204
511 197 61
34 805 136
441 231 315
641 368 344
36 221 184
748 226 474
409 579 42
111 74 461
499 4 414
272 500 765
509 432 115
412 382 663
199 705 85
576 756 243
304 749 715
322 318 834
399 72 446
357 102 889
192 523 274
507 205 957
92 416 794
254 623 625
23 213 446
676 735 325
86 650 409
112 614 895
19 788 964
670 132 18
175 17 536
793 370 692
773 308 656
803 490 689
341 629 182
785 203 323
559 740 987
628 303 453
642 708 665
185 679 253
121 328 63
143 551 706
394 126 71
64 166 712
297 420 266
778 100 731
209 31 108
423 212 943
485 626 94
701 168 505
25 110 357
65 148 891
327 467 276
212 22 352
64 611 130
717 507 572
13 508 340
113 174 912
795 416 851
409 100 660
179 15 4
212 25 299
360 202 823
543 98 371
642 444 419
520 383 687
743 274 223
267 18 412
57 690 203
625 160 648
501 247 440
640 274 554
400 51 574
77 134 712
234 664 307
305 673 751
223 389 148
622 399 716
789 630 236
496 254 726
274 100 947
142 571 289
269 448 686
642 467 745
624 760 96
206 250 801
154 225 843
736 539 50
695 411 141
200 671 549
639 707 432
447 634 205
279 234 793
665 721 280
537 272 156
428 240 594
722 223 631
394 469 869
735 401 99
710 373 678
9 262 267
96 300 297
804 578 307
326 74 634
71 18 706
781 385 172
145 139 121
566 207 512
770 61 663
71 164 57
766 661 26
104 68 491
482 394 965
180 46 820
77 171 856
699 492 20
109 515 892
790 349 963
466 495 348
730 582 919
210 60 723
420 100 280
386 367 691
221 263 870
751 573 591
193 111 158
734 585 931
63 708 256
501 797 558
500 800 64
678 489 229
555 808 550
484 745 629
355 604 418
202 176 34
672 403 196
798 626 522
305 2 347
140 612 877
742 234 194
97 512 452
378 125 905
538 307 62
774 374 947
53 596 79
681 459 572
42 398 41
439 154 538
597 419 600
399 131 645
84 285 279
300 455 607
449 35 820
608 727 56
500 735 515
423 776 906
203 622 693
188 143 93
554 259 606
681 256 19
669 681 509
352 507 427
496 291 793
334 161 217
294 764 692
545 641 756
420 76 828
243 580 678
358 249 572
242 776 502
668 400 653
198 211 767
200 199 639
257 509 279
310 291 701
370 91 341
93 551 913
66 171 772
422 515 950
245 636 329
685 33 453
513 316 779
622 257 763
786 193 893
250 561 519
292 300 520
577 6 826
166 401 746
12 170 628
478 746 312
468 417 271
458 402 49
306 612 55
132 724 886
316 712 675
38 417 304
550 654 771
311 434 523
373 277 928
94 724 211
371 529 898
370 429 374
455 727 50
96 69 894
55 456 68
126 76 529
93 160 961
65 40 937
285 80 361
190 43 532
599 503 707
130 781 57
484 790 644
573 596 80
666 538 244
611 508 440
231 551 819
331 697 865
307 496 851
650 15 547
372 666 575
784 521 270
756 28 40
621 668 966
96 546 555
420 37 688
794 714 444
29 17 398
736 291 460
154 561 715
53 88 691
735 168 166
783 466 94
545 429 346
459 5 620
326 10 883
68 19 896
279 38 897
26 283 119
729 563 650
777 490 812
672 85 580
256 398 466
669 62 597
658 501 825
120 87 951
535 123 26
49 64 612
501 146 641
143 611 910
181 260 939
128 380 452
712 45 89
543 673 88
127 67 614
365 55 159
240 695 677
173 674 329
196 72 874
695 721 606
130 420 285
15 723 734
247 213 34
12 337 563
130 610 143
474 327 206
273 509 182
185 766 701
745 556 49
351 33 814
599 128 846
176 705 255
619 401 729
231 620 692
455 576 46
531 723 667
115 289 482
662 207 541
320 268 856
68 778 788
489 601 457
268 617 295
9 641 791
36 316 195
271 432 976
119 718 684
177 173 614
799 438 168
310 126 683
331 140 347
83 577 857
666 612 92
189 49 310
291 796 604
313 760 109
511 307 927
46 515 557
720 62 684
439 426 838
281 712 865
161 198 654
70 203 640
493 617 491
552 485 407
520 213 382
518 61 345
28 560 365
478 802 555
387 340 310
388 661 330
267 804 121
567 151 696
62 236 922
357 576 762
65 231 112
265 384 752
362 426 359
506 578 574
22 801 40
320 34 473
449 492 330
600 23 565
392 138 963
76 342 535
174 100 90
677 157 356
369 421 998
518 186 63
267 185 524
187 427 299
542 83 66
186 74 873
234 285 660
568 233 453
516 751 557
165 676 184
88 462 268
595 78 169
507 695 309
67 594 564
285 343 794
140 134 764
282 680 396
468 599 93
485 515 373
57 597 165
15 124 294
535 108 405
235 624 683
14 412 967
394 476 376
356 740 249
352 681 88
681 618 10
414 367 307
43 347 938
357 367 706
83 319 911
510 631 597
567 668 528
624 520 284
625 758 167
135 448 425
578 718 231
100 226 538
724 615 549
648 766 819
182 438 279
787 588 168
457 308 244
644 725 809
759 690 67
461 467 52
657 686 707
625 630 162
577 252 858
122 422 972
661 474 566
408 7 263
384 172 334
770 735 141
325 245 113
514 351 83
158 326 293
609 351 168
792 491 640
346 756 151
655 359 565
469 576 449
395 673 200
386 620 428
222 806 503
567 171 555
445 749 508
594 732 319
753 418 77
540 654 475
346 607 199
93 792 25
209 645 576
133 409 454
469 535 99
99 346 326
1 440 74
343 363 509
353 516 944
80 416 730
555 804 775
252 120 921
501 388 580
773 775 524
737 775 323
239 418 185
61 388 355
730 408 97
358 134 17
389 606 515
60 307 648
800 277 562
432 515 511
424 699 726
621 650 972
601 762 62
248 165 870
530 743 647
295 345 241
789 307 196
481 600 791
452 794 706
780 295 846
96 762 790
732 536 620
445 229 469
56 345 545
545 705 874
64 622 155
1 549 379
764 453 314
115 176 263
6 400 186
339 398 31
597 470 345
555 625 336
364 186 377
710 485 725
636 412 817
479 312 64
139 579 634
80 134 53
255 524 405
189 790 28
234 239 874
463 381 926
192 15 263
538 706 289
441 499 22
700 609 89
540 781 726
113 533 128
463 268 396
300 25 966
554 332 174
407 267 696
352 777 761
368 57 693
164 195 283
239 258 130
367 406 160
99 358 406
710 276 259
109 108 947
804 711 714
250 578 670
489 87 495
126 786 252
419 735 60
587 420 567
685 85 402
385 82 881
606 542 521
608 478 260
371 535 408
423 538 642
275 375 464
349 293 341
464 532 440
652 729 421
506 289 357
523 192 862
74 603 49
524 45 183
687 309 369
112 81 637
657 659 747
752 636 409
287 482 894
527 773 685
464 742 750
632 672 245
31 266 355
166 556 87
808 595 942
780 77 880
792 568 970
777 144 617
120 137 310
287 269 699
538 731 351
708 365 615
248 350 623
392 400 58
631 432 733
314 585 822
762 286 600
535 424 130
488 548 942
292 108 860
785 155 732
206 419 48
187 30 812
615 654 227
543 435 58
298 624 682
212 199 489
355 636 309
804 657 691
359 34 541
744 674 224
246 742 67
703 608 259
466 287 206
665 101 185
205 588 363
334 68 693
668 753 322
380 719 518
568 405 549
95 76 16
682 332 738
688 615 890
638 441 785
218 480 727
541 242 437
123 136 590
533 12 609
441 488 318
17 348 508
440 352 61
253 607 577
458 446 980
80 715 376
773 379 41
432 317 707
515 570 276
468 628 666
658 178 935
461 25 525
24 549 18
177 734 64
697 239 683
802 518 667
302 25 48
465 640 802
214 245 92
147 106 223
135 278 91
182 38 433
266 794 596
201 270 967
10 504 478
164 153 205
796 182 640
193 414 247
695 252 207
598 758 862
380 188 365
230 252 881
263 642 487
481 497 971
806 685 979
7 439 424
143 694 326
662 452 559
533 707 708
302 507 358
132 552 630
640 129 44
128 453 34
584 486 922
298 254 858
105 356 629
745 343 956
350 165 713
19 615 96
410 433 773
770 465 306
240 630 243
501 126 490
549 668 803
744 701 364
731 670 993
220 248 566
148 142 707
32 652 386
388 280 53
8 331 47
249 593 188
617 19 146
133 39 253
640 100 709
175 540 573
193 742 198
650 387 428
262 784 102
718 335 842
280 385 500
805 44 817
247 459 508
516 663 430
577 498 937
591 288 722
267 146 433
91 422 729
51 742 899
433 434 91
375 29 357
445 544 12
73 238 70
732 238 422
202 58 111
374 703 925
541 433 224
50 361 954
194 55 775
746 667 570
328 742 915
375 134 968
710 441 765
559 228 132
506 185 446
89 654 155
698 94 740
301 354 22
81 592 402
478 239 812
192 610 14
684 19 803
650 434 977
594 667 473
273 668 280
76 757 196
213 430 139
232 747 402
297 397 682
701 787 442
568 569 512
175 625 718
221 331 776
802 555 989
226 553 307
439 352 61
643 680 7
63 480 442
85 366 395
142 84 865
299 523 641
559 703 158
802 55 70
186 217 591
65 563 193
480 113 547
594 649 703
804 805 428
658 570 844
382 103 338
478 89 552
377 260 161
158 575 211
201 783 82
248 81 543
37 776 226
745 448 253
707 397 46
296 723 211
295 342 849
342 225 900
595 31 581
791 184 873
140 527 70
574 13 914
447 346 750
87 78 410
377 549 120
431 361 681
678 625 307
225 552 321
309 538 906
181 469 653
84 593 926
187 798 925
169 134 170
113 274 169
649 678 526
48 1 163
266 64 507
105 351 760
536 268 106
492 386 338
403 636 543
366 470 635
308 220 498
162 255 867
54 161 946
671 222 524
51 359 49
807 505 619
455 372 734
367 610 747
219 48 746
633 6 458
661 362 373
638 513 834
727 222 39
708 139 402
322 323 196
631 45 791
409 265 834
212 393 1000
764 224 498
524 460 803
415 714 655
670 570 824
620 578 587
751 337 730
418 742 109
85 708 63
211 607 548
254 328 894
437 193 112
673 375 951
28 63 899
244 567 413
632 527 433
541 452 305
213 309 785
70 166 167
760 159 322
258 520 577
703 691 829
10 546 926
487 21 817
800 96 757
327 332 985
493 769 993
772 535 534
689 36 483
758 61 436
412 297 835
545 306 219
29 500 512
472 378 390
46 115 454
405 793 784
133 284 341
799 188 941
4 395 263
548 478 674
653 586 914
489 777 66
709 263 792
781 428 114
143 431 13
524 782 362
290 141 669
655 216 32
26 658 384
313 192 776
731 561 419
653 325 734
339 283 71
92 764 866
36 548 792
409 323 963
28 96 479
628 698 231
449 582 764
133 692 517
25 341 811
293 222 64
75 582 168
13 223 351
696 641 421
128 612 19
799 634 680
128 645 952
342 641 672
334 277 803
517 237 657
219 719 741
184 771 716
583 403 213
653 391 497
478 503 495
204 192 162
105 748 345
128 693 966
414 307 465
125 432 385
385 770 972
483 299 459
310 732 457
683 536 710
314 371 745
650 29 404
245 411 435
485 567 827
405 625 807
