20
915 968
161 118 -52
415 461 -172
477 627 393
231 66 -247
656 157 993
399 137 -8
606 497 40
436 370 691
36 340 619
65 475 804
217 547 317
730 818 938
134 559 -854
248 134 337
664 718 -914
28 317 833
584 533 -517
701 125 -893
402 22 -886
631 724 975
314 9 299
622 111 -125
72 353 -812
782 370 612
748 644 -875
415 861 55
22 488 550
128 757 201
291 242 -232
555 828 -174
862 301 147
718 303 456
459 846 750
232 476 356
645 667 197
142 842 -21
30 856 -70
348 560 -678
550 78 -498
334 495 359
630 47 349
568 591 -935
811 606 74
111 799 931
540 109 688
776 617 -114
260 835 539
165 843 -1
417 477 -715
254 120 487
479 481 142
17 744 979
890 76 -367
515 349 952
167 58 640
475 885 175
825 150 604
407 758 164
849 358 -712
431 216 -304
182 672 -493
421 593 -236
387 133 -709
99 72 -235
611 471 -41
614 119 5
174 384 -330
627 787 -737
871 565 -524
635 682 598
371 50 296
8 301 331
439 77 -959
393 317 -72
290 862 94
720 614 295
806 586 -130
887 205 375
894 453 233
633 170 -51
493 325 316
780 890 -810
449 285 991
394 369 -203
444 4 257
783 181 740
371 34 28
387 824 349
90 68 -809
222 786 -456
17 893 -756
170 813 53
326 358 480
334 156 475
712 479 947
793 319 -49
601 722 -242
356 126 636
107 264 -375
745 72 864
313 36 -585
388 246 -23
772 31 -996
35 224 -56
46 72 798
402 628 -953
460 220 -253
260 163 773
825 180 -585
411 253 -885
444 835 -287
764 489 -720
250 759 -530
631 620 -564
141 429 93
725 351 287
240 499 50
813 104 676
644 75 49
17 531 386
639 630 -383
315 320 -791
404 442 603
778 637 87
179 99 -939
208 853 903
359 386 -96
142 419 -248
616 197 279
862 531 314
278 10 398
160 446 413
258 302 635
574 441 56
393 363 523
176 355 -218
612 748 14
627 215 159
571 527 612
646 408 871
127 591 292
354 519 -61
140 400 105
71 756 -591
578 105 -319
561 824 119
571 723 -523
400 622 -221
689 779 610
786 746 961
260 78 48
331 584 -610
440 812 -374
441 303 930
194 256 469
413 34 184
88 172 -823
593 787 -354
216 658 -732
616 249 -796
809 405 -154
541 434 -378
555 455 -85
296 445 -600
31 344 -987
263 59 338
547 240 -690
448 762 -492
870 860 -458
861 843 -510
789 756 20
556 53 824
375 267 398
67 13 -390
585 371 79
208 164 -164
504 9 -8
822 115 -997
478 302 933
511 639 -225
221 812 -625
116 544 -793
740 536 450
380 160 107
698 435 513
189 603 -295
681 359 427
663 59 -386
15 581 -995
606 438 665
539 214 366
537 729 -596
543 723 -23
524 459 -377
414 659 -627
31 67 71
269 141 174
713 484 746
612 65 725
50 521 -903
54 724 841
132 436 -483
149 162 -573
112 273 -618
223 325 -166
99 384 284
514 74 -318
374 815 812
75 222 400
7 864 -687
54 220 32
834 14 848
179 813 -795
442 20 845
678 858 -140
474 504 -801
173 181 -530
247 669 -975
13 270 -950
439 131 412
281 827 -998
628 430 -453
633 786 336
667 660 331
289 49 887
355 496 -973
71 403 263
48 799 -121
695 13 391
588 175 121
684 91 -220
199 587 -39
677 448 -969
284 648 185
597 333 -488
438 509 265
557 374 -664
381 263 -661
888 393 -652
543 145 944
176 356 689
629 562 -436
644 274 198
611 472 718
240 137 -787
116 514 49
863 392 -319
181 69 582
669 312 -536
740 720 576
616 204 -650
211 719 264
265 228 548
869 873 -556
91 262 -871
565 64 -674
250 692 524
388 889 -906
197 893 -585
737 819 660
575 805 -779
530 362 -958
874 70 656
619 203 435
8 882 186
433 180 732
472 68 172
193 381 838
687 136 -410
38 402 602
756 488 -801
624 662 518
162 630 -304
761 3 -683
540 398 -55
98 348 14
52 314 -757
821 751 -914
212 329 571
99 154 100
645 364 -513
8 653 -689
861 247 -202
290 441 637
3 368 -327
437 733 -791
428 514 -966
201 178 638
21 637 218
467 813 84
648 345 -994
365 822 -251
228 734 -339
362 437 -441
228 435 538
453 335 -28
177 283 -11
793 200 -279
30 346 -148
677 78 -440
608 553 -601
836 860 -206
862 161 707
830 111 771
226 256 319
223 128 -204
792 812 -73
754 129 -627
289 676 431
289 764 501
166 42 617
55 842 -339
413 231 -851
124 507 6
314 390 760
836 476 921
405 366 -899
321 747 403
854 105 417
163 729 931
337 390 -57
555 203 351
380 87 169
712 626 -359
513 509 -774
473 143 811
739 477 863
672 61 301
801 218 471
402 861 -419
642 787 714
254 421 127
771 106 -358
769 471 -258
385 177 -72
78 581 -387
393 274 221
467 709 211
135 872 778
726 876 -211
276 208 428
487 284 600
476 179 267
666 423 -791
226 711 -216
165 411 997
392 5 552
152 429 742
707 882 909
254 130 873
429 696 571
606 494 207
209 839 -272
168 194 -760
409 444 462
863 556 188
402 597 847
70 160 -636
730 263 450
15 810 526
296 12 836
458 250 82
388 595 -537
86 526 -37
280 72 616
563 621 54
406 74 612
813 67 491
186 221 541
836 821 -299
474 695 476
843 62 421
10 707 -470
392 71 878
167 767 965
379 608 338
357 842 -487
217 868 265
400 520 -247
439 25 206
361 450 -288
2 527 -73
863 511 215
895 633 -962
115 448 844
630 406 842
290 37 -670
204 840 -884
760 802 940
160 654 126
613 508 -22
683 176 255
185 662 314
391 26 -481
484 536 -287
853 50 -843
332 365 -609
384 666 -762
548 123 -717
684 732 564
52 788 -47
578 806 -509
596 314 -175
730 217 -481
52 864 722
302 768 894
371 698 983
89 245 160
214 229 -900
446 834 120
234 589 767
225 196 -67
825 106 322
438 219 63
858 3 162
53 300 467
829 418 -485
831 290 643
631 333 101
209 207 539
408 730 281
78 798 -403
422 762 -126
66 429 -125
624 892 -916
489 238 -696
305 179 586
644 562 -473
758 797 -111
293 748 -898
698 454 -877
343 553 -510
114 142 469
247 123 964
204 420 -769
618 328 -26
332 803 -464
226 551 -311
65 857 -311
504 455 -965
494 502 -886
490 345 -385
721 493 714
721 391 -409
258 831 208
552 276 500
373 534 670
604 589 587
488 538 378
714 693 -608
687 60 -447
824 532 3
358 379 -249
700 748 801
674 187 -905
288 891 630
386 476 -904
515 451 -958
493 895 -870
598 455 -464
312 423 623
703 800 -556
529 860 -219
474 30 913
884 457 -923
828 541 215
270 517 24
171 62 243
115 421 -839
118 65 -286
387 378 0
519 457 -386
850 86 -925
891 778 -615
717 355 -887
14 540 734
513 258 -161
15 790 407
895 689 927
528 323 624
419 692 -155
348 646 111
729 717 -314
280 16 1000
281 590 626
251 696 217
393 161 -498
331 289 65
839 525 736
326 443 754
644 233 -368
710 24 854
583 165 -739
783 460 112
772 251 173
380 521 -702
753 587 -177
428 561 -547
747 774 -273
492 428 100
693 720 -622
607 295 -648
111 344 92
651 62 -999
177 454 498
809 69 -727
835 109 -345
303 229 198
691 395 -90
365 494 973
658 216 232
781 326 90
430 830 945
402 647 -19
160 104 382
579 803 -501
631 457 -213
24 255 69
353 241 151
149 193 893
452 755 -387
638 531 -178
333 447 -839
727 892 -24
797 168 946
271 54 386
893 259 940
236 201 -438
172 515 842
772 709 222
546 778 -79
735 332 -207
553 459 215
791 848 797
67 51 729
807 629 -216
715 34 312
378 265 -265
565 335 -835
139 394 717
267 586 708
331 873 -709
86 34 -260
949 880
67 665 194
466 142 -937
157 45 -274
360 613 -864
429 519 437
404 826 327
407 584 376
137 687 540
245 165 -545
292 135 551
902 819 -597
226 719 685
859 805 -113
387 462 567
463 886 -686
26 156 -909
1 82 996
107 731 -878
580 345 84
925 445 -63
711 438 -703
423 266 623
137 554 456
845 48 137
606 520 -875
708 861 -213
249 633 454
462 631 -615
724 501 -449
914 787 -624
635 358 -345
772 745 957
688 99 373
573 610 -488
768 257 -164
128 400 -332
413 295 559
705 132 709
761 949 317
71 122 -364
260 132 518
184 20 132
100 565 243
306 38 -99
850 460 -639
812 108 -865
623 931 -442
719 495 -302
710 921 794
561 698 -604
353 390 -2
487 726 -817
406 64 -875
908 603 175
456 875 592
909 307 -915
784 437 623
122 373 24
561 496 842
723 497 136
823 399 500
607 665 529
508 16 525
180 392 -823
377 825 89
118 868 -230
341 61 -635
871 734 -696
706 454 -385
56 643 173
638 387 -963
372 167 -216
946 6 775
271 304 1
849 642 -204
517 50 -130
372 483 238
879 483 -742
115 476 -335
299 793 -380
820 423 -764
617 738 -476
247 79 134
124 541 -402
454 275 -416
824 421 -421
132 585 103
590 217 -282
345 117 -90
142 687 -115
834 330 -197
103 316 384
944 743 234
680 9 435
898 78 -341
260 619 -466
746 388 -458
35 412 -448
44 464 904
868 239 -181
483 6 713
75 234 356
763 712 888
114 195 24
531 62 332
214 530 472
445 47 -43
674 592 -356
301 375 40
791 85 -143
28 10 497
396 394 -546
338 386 -731
892 537 247
328 663 -484
655 410 -464
594 380 -477
642 391 -251
853 395 -817
856 374 194
564 556 -631
898 101 -106
825 498 547
295 811 136
296 886 584
614 87 501
184 364 -261
880 630 682
346 5 188
386 427 -544
705 51 -280
948 446 -332
129 611 789
624 701 -115
819 611 -593
906 491 377
227 773 -704
71 61 -752
252 940 -638
238 529 944
765 547 245
287 295 157
306 819 -714
943 195 -268
907 616 -817
830 401 -253
657 506 -915
323 712 -36
602 866 -186
760 498 472
819 689 688
261 651 -843
220 922 -890
930 336 723
770 840 291
677 83 126
817 785 902
724 562 -359
150 811 -55
278 92 -576
149 624 -764
167 934 723
754 96 -941
124 359 596
494 867 -840
783 241 700
880 746 -461
581 332 -797
224 584 362
871 878 826
447 717 282
175 33 216
230 751 -666
277 379 -46
852 298 -697
644 815 -798
843 96 855
198 224 -988
747 85 863
708 4 -798
124 937 -794
743 645 -483
164 188 247
45 693 700
254 227 -717
519 298 172
936 876 -182
697 549 990
169 594 91
874 909 582
384 158 284
122 686 223
947 92 243
872 931 -556
911 368 63
699 769 325
942 103 -375
793 549 -715
617 714 -692
465 633 -883
530 268 -373
224 560 33
319 623 -460
836 253 -276
493 928 -361
110 190 628
95 806 -652
240 308 -865
176 165 -329
108 358 -375
776 72 -791
141 2 -772
491 220 -345
383 820 -303
64 949 145
545 788 805
10 115 -456
127 122 -736
866 133 182
370 237 509
626 134 49
259 34 633
288 773 -309
677 600 240
706 165 450
861 752 -955
857 164 468
100 280 555
886 383 762
105 613 393
376 916 498
277 601 -123
569 742 194
435 194 -906
453 603 585
539 503 269
926 686 937
782 53 661
628 580 480
608 330 377
728 99 -169
566 931 159
237 680 255
828 260 802
730 350 -451
728 114 144
474 597 -250
349 262 771
938 429 771
492 921 52
583 885 848
759 808 954
522 586 728
401 897 -701
781 601 -614
910 850 -391
795 819 93
558 230 -189
177 508 57
515 881 817
549 618 -807
487 10 330
42 518 96
901 421 812
814 193 598
750 422 705
296 77 -165
237 480 -320
558 224 -899
543 198 -467
200 573 -344
799 636 893
865 848 488
661 637 -602
710 315 444
483 636 518
597 163 -955
79 911 489
523 151 500
140 446 -890
470 426 522
536 706 34
930 626 83
430 560 -338
887 574 228
517 588 727
817 195 -532
406 724 -835
159 777 -642
647 164 -629
497 83 -211
621 272 -401
435 485 859
431 191 998
802 88 -216
819 220 837
379 728 928
608 225 911
286 11 180
901 57 814
71 627 -130
436 254 687
596 147 941
191 144 -531
704 812 557
570 620 908
674 9 -907
570 735 926
561 210 -568
943 718 695
846 723 681
235 670 -678
145 129 -75
351 353 809
861 863 -158
343 222 -266
179 738 309
562 466 -379
347 376 -294
660 736 -27
368 913 856
301 193 905
82 177 -820
674 268 -1000
310 744 229
708 379 -894
819 400 -515
106 207 764
795 471 -54
116 800 -417
501 393 743
713 456 2
285 74 217
551 238 936
767 217 -724
290 839 -323
616 256 -249
499 585 -406
740 647 400
723 639 417
472 798 -434
507 118 -442
222 187 -921
300 903 -729
270 547 959
54 174 580
240 605 -486
531 388 785
428 127 -498
132 927 -245
316 716 613
337 142 -342
535 80 564
711 371 -398
213 33 136
147 916 897
731 822 -969
24 773 115
342 624 279
659 168 -273
296 427 809
750 279 62
223 309 -908
676 857 822
407 203 -48
331 41 4
603 578 752
142 932 -204
396 611 -575
164 838 -790
519 1 905
548 373 -471
296 628 13
419 589 350
314 684 -811
287 880 -59
378 666 -829
937 187 8
485 905 45
483 574 122
295 512 -169
486 255 477
850 182 143
103 130 -243
143 137 582
620 347 -931
550 254 -157
402 804 823
911 930 -406
588 922 -231
556 934 -496
467 814 865
179 434 -273
226 805 -423
369 681 -134
88 740 -383
361 876 -412
524 466 846
128 489 90
302 356 141
222 426 -632
191 707 3
414 504 434
554 643 294
752 418 731
483 742 -394
810 271 975
383 486 366
808 925 486
780 78 713
426 328 -147
863 72 168
858 273 -451
835 862 684
194 323 981
364 423 -406
285 923 77
63 641 -666
685 827 281
692 660 -962
358 523 -241
38 929 -706
574 148 140
754 482 -965
869 359 -893
276 31 -87
191 520 76
260 527 909
858 790 -198
903 606 -483
247 193 623
443 175 -928
854 57 110
605 946 0
236 624 504
219 348 764
342 713 -915
143 451 462
172 329 717
316 115 454
457 47 106
832 852 -717
916 262 -276
620 30 883
548 247 333
441 640 -19
490 897 -59
201 217 -657
656 865 -141
174 16 683
576 918 90
715 842 -335
698 16 -849
850 664 819
283 650 -561
653 164 77
391 395 916
335 805 368
753 244 485
610 217 -504
878 875 -899
77 666 -57
404 941 448
868 64 -649
872 470 702
482 25 310
128 31 -584
686 160 392
865 513 835
492 496 630
389 368 749
212 614 -644
312 849 -89
267 185 257
403 428 -256
41 159 337
558 308 452
940 796 520
392 423 549
383 894 -878
223 516 -481
649 137 621
930 252 -422
162 33 151
876 548 -919
27 80 557
50 804 725
669 770 879
626 495 -374
270 496 527
452 131 -983
810 80 -632
602 559 -856
323 632 103
481 469 -959
176 841 241
304 437 -652
181 731 -378
938 746 -606
871 810 -218
61 232 330
897 309 222
903 519 136
676 589 656
114 128 438
343 657 -947
590 632 -277
312 147 274
8 272 -216
45 873 -421
651 568 389
231 757 -962
345 781 652
86 106 -953
352 649 468
427 682 -158
645 834 -150
355 115 578
867 881 -28
454 530 700
721 737 -146
73 422 250
155 674 -113
645 628 1000
940 807 -965
48 662 -651
388 264 -44
63 325 -302
169 381 217
837 181 -118
458 167 -249
362 73 -694
437 486 602
305 879 -190
224 708 768
941 756 700
661 510 817
449 193 -183
793 309 -485
558 645 135
225 358 660
481 135 703
822 306 885
326 246 -37
746 511 335
269 670 524
769 459 702
908 850 -745
941 649 -284
395 51 801
647 334 -531
85 789 241
62 639 -984
476 721 455
448 712 735
232 65 -993
651 149 997
456 583 -777
555 831 -387
426 516 -589
490 451 -604
638 148 -785
221 571 -691
48 836 -627
650 405 138
21 431 -733
548 259 -828
185 189 -653
300 773 -185
715 881 -5
90 487 -74
838 643 87
818 557 815
1 785 338
319 66 38
561 355 -656
586 197 -889
77 484 -583
68 405 123
304 933 -655
675 508 535
201 463 -183
389 509 977
796 442 570
53 491 -338
321 250 -20
51 822 -102
344 376 367
226 811 -502
10 526 533
915 796 -538
452 894 332
58 428 -201
676 846 917
869 833 111
893 719 -398
945 806 174
841 520 531
234 412 982
479 347 232
217 254 -625
168 245 572
799 542 972
620 263 -473
113 900 476
285 454 -175
239 307 431
280 158 -894
145 298 -80
320 235 369
679 835 476
474 660 137
564 737 -446
344 197 729
164 287 -877
730 901 348
535 241 -817
883 218 -874
492 292 90
108 832 253
466 609 -436
293 98 -437
494 251 157
397 625 606
516 134 -857
674 297 -503
250 204 -60
824 555 55
320 96 933
528 146 953
275 595 -938
847 643 -354
447 389 -733
611 632 -429
407 356 631
211 811 95
728 930 -84
379 544 812
403 636 -920
837 64 22
171 795 -380
20 735 612
554 32 -442
52 243 -964
809 684 291
448 318 -138
212 705 -60
796 254 -955
939 225 -64
734 107 511
386 322 -797
814 930 429
915 172 -411
328 255 640
284 503 387
58 629 883
823 101 -184
447 765 652
602 277 -720
850 876 -888
777 438 148
253 520 408
360 816 -861
32 417 978
658 642 571
655 629 -313
124 601 -898
753 192 386
924 606 990
777 868 176
930 799 941
935 147 -103
127 242 -580
274 269 -756
228 483 666
526 764 606
864 378 843
728 474 904
721 846 -644
571 530 357
278 945 -244
653 516 830
632 484 529
504 770 -42
245 63 409
678 129 492
474 177 57
266 551 -938
111 449 -621
881 385 635
758 709 393
493 906 289
461 264 474
432 344 357
106 101 762
419 620 163
480 238 733
5 603 -33
791 35 173
178 759 -732
934 151 -961
514 229 -480
612 578 890
555 275 143
656 723 684
897 8 -603
287 130 67
267 581 -553
218 353 680
540 501 720
787 945 -208
523 33 -671
810 917 -825
685 279 354
222 463 403
909 452 60
106 415 -925
917 113 -878
936 324 -403
593 800 -827
917 463 -271
716 292 985
806 162 -333
